timestamp,width,height,filename,steering_angle,steering_angle_velocity,Speed,Acceleration,drive_jerk,extension,new_filepath
3528,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3528.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3529,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3529.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3530,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3530.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3531,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3531.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3532,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3532.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3533,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3533.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3534,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3534.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3535,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3535.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3536,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3536.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3537,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3537.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3538,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3538.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3539,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3539.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3540,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3540.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3541,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3541.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3542,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3542.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3543,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3543.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3544,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3544.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3545,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3545.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3546,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3546.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3547,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3547.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3548,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3548.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3549,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3549.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3550,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3550.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3551,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3551.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3552,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3552.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3553,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3553.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3554,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3554.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3555,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3555.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3556,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3556.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3557,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3557.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3558,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3558.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3559,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3559.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3560,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3560.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3561,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3561.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3562,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3562.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3563,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3563.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3564,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3564.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3565,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3565.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3566,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3566.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3567,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3567.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3568,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3568.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3569,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3569.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3570,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3570.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3571,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3571.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3572,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3572.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3573,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3573.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3574,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3574.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3575,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3575.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3576,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3576.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3577,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3577.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3578,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3578.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3579,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3579.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3580,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3580.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3581,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3581.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3582,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3582.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3583,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3583.png,0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3584,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3584.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3585,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3585.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3586,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3586.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3587,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3587.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3588,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3588.png,-0.300000012,1,0,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3589,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3589.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3590,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3590.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3591,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3591.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3592,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3592.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3593,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3593.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3594,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3594.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3595,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3595.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3596,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3596.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3597,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3597.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3598,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3598.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3599,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3599.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3600,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3600.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3601,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3601.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3602,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3602.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3603,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3603.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3604,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3604.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3605,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3605.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3606,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3606.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3607,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3607.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3608,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3608.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3609,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3609.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3610,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3610.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3611,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3611.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3612,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3612.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3613,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3613.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3614,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3614.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3615,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3615.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3616,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3616.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3617,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3617.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3618,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3618.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3619,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3619.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3620,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3620.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3621,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3621.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3622,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3622.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3623,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3623.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3624,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3624.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3625,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3625.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3626,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3626.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3627,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3627.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3628,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3628.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3629,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3629.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3630,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3630.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3631,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3631.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3632,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3632.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3633,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3633.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3634,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3634.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3635,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3635.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3636,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3636.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3637,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3637.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3638,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3638.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3639,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3639.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3640,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3640.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3641,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3641.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3642,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3642.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3643,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3643.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3644,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3644.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3645,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3645.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3646,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3646.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3647,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3647.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3648,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3648.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3649,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3649.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3650,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3650.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3651,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3651.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3652,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3652.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3653,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3653.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3654,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3654.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3655,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3655.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3656,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3656.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3657,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3657.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3658,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3658.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3659,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3659.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3660,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3660.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3661,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3661.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3662,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3662.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3663,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3663.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3664,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3664.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3665,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3665.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3666,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3666.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3667,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3667.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3668,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3668.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3669,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3669.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3670,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3670.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3671,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3671.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3672,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3672.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3673,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3673.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3674,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3674.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3675,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3675.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3676,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3676.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
3677,640,480,/home/haritha/catkin_ws/src/robot_control/images/images_bagfile/bagfile_4/camera1_images/3677.png,0,1,5,1,1,.png,C:\Images\camera_images\bagfile_4\camera1_images
